Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
201486,9816660,HX466483,10/13/2014 07:40:00 PM,034XX W CULLOM AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1723,17.0,33.0,16.0,08B,1152725.0,1928368.0,2014,02/10/2018 03:50:01 PM,41.959300831,-87.713909097,"(41.959300831, -87.713909097)"
201487,9873183,HX520759,11/26/2014 12:30:00 AM,008XX E 87TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,False,632,6.0,8.0,44.0,08B,1183829.0,1847487.0,2014,02/10/2018 03:50:01 PM,41.736684877,-87.602090719,"(41.736684877, -87.602090719)"
201488,8176739,HT411340,07/22/2011 10:00:00 AM,037XX W 79TH PL,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,834,8.0,18.0,70.0,06,1152758.0,1851615.0,2011,02/10/2018 03:50:01 PM,41.748680879,-87.715817067,"(41.748680879, -87.715817067)"
201489,2357372,HH644563,09/13/2002 07:35:00 AM,065XX W HURLBUT ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, GROUNDS",True,False,1612,16.0,41.0,10.0,18,1131407.0,1937757.0,2002,02/28/2018 03:56:25 PM,41.985461281,-87.792066289,"(41.985461281, -87.792066289)"
201490,2538668,HJ119308,01/10/2003 10:34:12 PM,017XX W AUGUSTA BLVD,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1322,12.0,1.0,24.0,08B,1164435.0,1906716.0,2003,02/28/2018 03:56:25 PM,41.899646129,-87.671472641,"(41.899646129, -87.671472641)"
201491,10344153,HY535099,12/12/2015 11:47:00 PM,039XX S KEDZIE AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,921,9.0,14.0,58.0,08B,1155646.0,1878336.0,2015,02/10/2018 03:50:01 PM,41.821949836,-87.704518186,"(41.821949836, -87.704518186)"
201492,10650267,HZ400227,08/19/2016 08:00:00 PM,034XX W SUNNYSIDE AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,1723,17.0,33.0,14.0,06,1152451.0,1929690.0,2016,02/10/2018 03:50:01 PM,41.962933918,-87.714881365,"(41.962933918, -87.714881365)"
201493,12294279,JE143293,02/16/2021 10:00:00 AM,0000X N Morgan St,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,1224,12.0,25.0,28.0,11,1169774.0,1900394.0,2021,02/23/2021 03:48:18 PM,41.882183441,-87.652046963,"(41.882183441, -87.652046963)"
201494,3340563,HK380844,05/19/2004 09:00:00 AM,051XX S MORGAN ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,934,9.0,20.0,61.0,06,1170522.0,1870560.0,2004,02/10/2018 03:50:01 PM,41.80029997,-87.650171697,"(41.80029997, -87.650171697)"
201495,11575497,JC127470,01/23/2019 11:51:00 PM,059XX W DIVISION ST,0460,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,1511,15.0,29.0,25.0,08B,1136597.0,1907384.0,2019,01/30/2019 04:14:07 PM,41.902023021,-87.773706834,"(41.902023021, -87.773706834)"
201496,3069795,HJ791536,11/30/2003 03:00:00 PM,011XX N WOLCOTT AVE,0810,THEFT,OVER $500,STREET,False,False,1322,12.0,1.0,24.0,06,1163530.0,1907472.0,2003,02/28/2018 03:56:25 PM,41.90173976,-87.674775384,"(41.90173976, -87.674775384)"
201497,8932350,HV604069,12/15/2012 01:00:00 PM,021XX W 52ND PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,932,9.0,16.0,61.0,05,1163108.0,1869663.0,2012,02/10/2018 03:50:01 PM,41.797996969,-87.677386252,"(41.797996969, -87.677386252)"
201498,8596415,HV270304,05/03/2012 10:15:00 PM,007XX E 92ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,633,6.0,6.0,44.0,08B,1182729.0,1844132.0,2012,02/04/2016 06:33:39 AM,41.727503946,-87.60622456,"(41.727503946, -87.60622456)"
201499,1982598,HH181197,07/17/2001 01:00:00 PM,002XX S MICHIGAN AV,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,123,1.0,,,06,1177284.0,1899473.0,2001,08/17/2015 03:03:40 PM,41.879489257,-87.624498463,"(41.879489257, -87.624498463)"
201500,5558065,HN367694,05/27/2007 03:30:00 AM,043XX N LEAVITT ST,0610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,False,False,1912,19.0,47.0,5.0,05,1160910.0,1928879.0,2007,02/10/2018 03:50:01 PM,41.960536744,-87.683803271,"(41.960536744, -87.683803271)"
201501,8580547,HV255161,04/16/2012 09:00:00 AM,076XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,624,6.0,6.0,69.0,06,1180228.0,1854508.0,2012,02/04/2016 06:33:39 AM,41.756034503,-87.615068791,"(41.756034503, -87.615068791)"
201502,9084297,HW228453,04/10/2013 07:00:00 PM,059XX W ARTHINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1513,15.0,29.0,25.0,05,1136741.0,1895397.0,2013,02/10/2018 03:50:01 PM,41.869126533,-87.773465155,"(41.869126533, -87.773465155)"
201503,5678797,HN489053,07/25/2007 05:00:00 PM,018XX S PRAIRIE AVE,0810,THEFT,OVER $500,STREET,False,False,133,1.0,2.0,33.0,06,1178369.0,1891501.0,2007,02/10/2018 03:50:01 PM,41.857588962,-87.620757545,"(41.857588962, -87.620757545)"
201504,5733448,HN543133,08/22/2007 12:40:00 AM,023XX W FULLERTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,True,False,1432,14.0,1.0,22.0,15,1160247.0,1915892.0,2007,02/28/2018 03:56:25 PM,41.924913394,-87.686601029,"(41.924913394, -87.686601029)"
201505,12169309,JD371367,09/18/2020 01:15:00 PM,071XX S TALMAN AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE - YARD (FRONT / BACK),False,True,831,8.0,18.0,66.0,04A,1159942.0,1857214.0,2020,09/25/2020 03:51:21 PM,41.763900885,-87.68933849,"(41.763900885, -87.68933849)"
201506,1974802,HH169751,02/05/2002 11:44:02 PM,027XX S RIDGEWAY AV,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,1031,10.0,,,26,1151815.0,1885500.0,2002,02/28/2018 03:56:25 PM,41.841684867,-87.718384374,"(41.841684867, -87.718384374)"
201507,2589787,HJ183922,02/13/2003 09:00:00 AM,079XX S ELLIS AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,624,6.0,8.0,44.0,06,1184269.0,1852583.0,2003,02/28/2018 03:56:25 PM,41.750658572,-87.600319681,"(41.750658572, -87.600319681)"
201508,4194684,HL526650,08/03/2005 09:25:00 PM,012XX N HALSTED ST,0484,BATTERY,PRO EMP HANDS NO/MIN INJURY,STREET,False,False,1822,18.0,32.0,8.0,08B,1170782.0,1908394.0,2005,02/28/2018 03:56:25 PM,41.904113927,-87.648111012,"(41.904113927, -87.648111012)"
201509,6512460,HP586384,11/10/2007 03:07:00 PM,020XX W FERDINAND ST,0820,THEFT,$500 AND UNDER,OTHER,False,False,1313,12.0,26.0,24.0,06,1162743.0,1903332.0,2007,02/28/2018 03:56:25 PM,41.890395819,-87.677782317,"(41.890395819, -87.677782317)"
201510,6549716,HP622968,10/12/2008 11:30:00 AM,083XX W SUMMERDALE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,1614,16.0,41.0,10.0,26,1119924.0,1934421.0,2008,02/10/2018 03:50:01 PM,41.976498285,-87.834372465,"(41.976498285, -87.834372465)"
201511,5605667,HN414087,06/18/2007 08:08:44 PM,010XX N CENTRAL AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,RESIDENCE,False,False,1511,15.0,29.0,25.0,20,1138818.0,1906559.0,2007,02/28/2018 03:56:25 PM,41.899719073,-87.765568724,"(41.899719073, -87.765568724)"
201512,7709814,HS516744,09/14/2010 09:00:00 PM,079XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,612,6.0,17.0,71.0,08B,1171021.0,1852275.0,2010,02/10/2018 03:50:01 PM,41.750112843,-87.648875415,"(41.750112843, -87.648875415)"
201513,8990435,HW137303,01/29/2013 10:58:00 PM,016XX W OLIVE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,2012,20.0,40.0,77.0,05,1164307.0,1937557.0,2013,02/10/2018 03:50:01 PM,41.984278168,-87.6710676,"(41.984278168, -87.6710676)"
201514,2353476,HH655262,09/18/2002 12:00:00 AM,029XX S FEDERAL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,False,True,2113,1.0,3.0,35.0,08B,1176166.0,1885210.0,2002,10/26/2018 04:01:05 PM,41.840375885,-87.629033152,"(41.840375885, -87.629033152)"
201515,6656640,HP723959,12/09/2008 06:00:00 AM,010XX W FRY ST,0810,THEFT,OVER $500,STREET,False,False,1323,12.0,27.0,24.0,06,1169522.0,1905930.0,2008,02/28/2018 03:56:25 PM,41.897380083,-87.652811082,"(41.897380083, -87.652811082)"
201516,6239824,HP324336,05/08/2008 02:32:47 PM,054XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1522,15.0,29.0,25.0,18,1140407.0,1896428.0,2008,02/28/2018 03:56:25 PM,41.871889334,-87.759980857,"(41.871889334, -87.759980857)"
201517,12446474,JE329699,08/07/2021 03:00:00 PM,060XX W SHERWIN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1621,16.0,41.0,12.0,08A,1135131.0,1948562.0,2021,08/14/2021 05:06:13 PM,42.015045659,-87.778111739,"(42.015045659, -87.778111739)"
201518,1438407,G164314,03/20/2001 02:45:00 PM,025XX S HOMAN AV,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1024,10.0,,,04B,1154059.0,1887149.0,2001,08/17/2015 03:03:40 PM,41.846165537,-87.710105644,"(41.846165537, -87.710105644)"
201519,5228841,HN103425,01/02/2007 10:27:57 PM,051XX S PRAIRIE AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,False,232,2.0,3.0,40.0,26,1178911.0,1871049.0,2007,02/28/2018 03:56:25 PM,41.801454751,-87.619391989,"(41.801454751, -87.619391989)"
201520,5118417,HM708538,11/08/2006 01:00:00 PM,067XX S CAMPBELL AVE,0560,ASSAULT,SIMPLE,STREET,True,False,832,8.0,15.0,66.0,08A,1160872.0,1859849.0,2006,02/10/2018 03:50:01 PM,41.771112548,-87.685857103,"(41.771112548, -87.685857103)"
201521,5106746,HM700314,11/04/2006 12:15:00 AM,062XX S WESTERN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,825,8.0,15.0,66.0,14,1161445.0,1863131.0,2006,02/28/2018 03:56:25 PM,41.780106956,-87.683665795,"(41.780106956, -87.683665795)"
201522,8313536,HT533300,10/08/2011 12:35:00 PM,038XX W THOMAS ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1112,11.0,27.0,23.0,18,1150428.0,1907060.0,2011,02/10/2018 03:50:01 PM,41.900875106,-87.722911625,"(41.900875106, -87.722911625)"
201523,6779005,HR190659,02/27/2009 10:10:00 AM,070XX W GRAND AVE,0460,BATTERY,SIMPLE,STREET,True,False,2512,25.0,36.0,18.0,08B,1129065.0,1915181.0,2009,02/28/2018 03:56:25 PM,41.923550512,-87.801195765,"(41.923550512, -87.801195765)"
201524,1626086,G400513,07/09/2001 11:00:00 AM,001XX W DIVISION ST,1122,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,CURRENCY EXCHANGE,True,False,1824,18.0,,,10,1175145.0,1908307.0,2001,08/17/2015 03:03:40 PM,41.903778443,-87.632087359,"(41.903778443, -87.632087359)"
201525,2658637,HJ271962,03/31/2003 06:30:00 PM,070XX S MORGAN ST,0560,ASSAULT,SIMPLE,STREET,False,False,733,7.0,17.0,68.0,08A,1170860.0,1858142.0,2003,02/28/2018 03:56:25 PM,41.766216157,-87.64929444,"(41.766216157, -87.64929444)"
201526,2161143,HH412026,05/26/2002 11:50:00 PM,019XX N SHEFFIELD AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1813,18.0,43.0,7.0,06,1169329.0,1912928.0,2002,02/28/2018 03:56:25 PM,41.916587209,-87.65331618,"(41.916587209, -87.65331618)"
201527,2934118,HJ615801,09/07/2003 05:30:00 PM,008XX E 53RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2131,2.0,5.0,41.0,08B,1182892.0,1870055.0,2003,02/10/2018 03:50:01 PM,41.798635468,-87.604823241,"(41.798635468, -87.604823241)"
201528,1957830,HH148621,01/25/2002 05:30:00 PM,065XX S DAMEN AV,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,True,726,7.0,,,04A,1164156.0,1861187.0,2002,02/28/2018 03:56:25 PM,41.774715727,-87.67378148,"(41.774715727, -87.67378148)"
201529,8403864,HT637045,12/18/2011 02:00:00 AM,064XX S CAMPBELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,False,825,8.0,15.0,66.0,08B,1160813.0,1861921.0,2011,02/10/2018 03:50:01 PM,41.776799627,-87.686016209,"(41.776799627, -87.686016209)"
201530,4790444,HM402720,06/09/2006 03:25:00 AM,006XX N RIDGEWAY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1122,11.0,27.0,23.0,08B,1151273.0,1904024.0,2006,02/28/2018 03:56:25 PM,41.892527477,-87.719887592,"(41.892527477, -87.719887592)"
201531,1675611,G468299,08/07/2001 10:52:30 PM,102XX S LA SALLE ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESIDENCE,False,True,511,5.0,,,04B,1177120.0,1836897.0,2001,08/17/2015 03:03:40 PM,41.707778311,-87.626988502,"(41.707778311, -87.626988502)"
201532,6213219,HP298249,04/24/2008 01:00:00 PM,072XX S PEORIA ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,733,7.0,17.0,68.0,06,1171561.0,1856766.0,2008,02/28/2018 03:56:25 PM,41.762424916,-87.646765283,"(41.762424916, -87.646765283)"
201533,11054043,JA390703,12/01/2016 12:01:00 AM,049XX W WOLFRAM ST,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,False,False,2521,25.0,31.0,19.0,02,1142976.0,1918497.0,2016,02/10/2018 03:50:01 PM,41.932401685,-87.749997922,"(41.932401685, -87.749997922)"
201534,3090935,HJ816665,12/14/2003 02:31:00 AM,024XX S CALIFORNIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,True,False,1033,10.0,12.0,30.0,14,1158088.0,1887537.0,2003,02/10/2018 03:50:01 PM,41.847149067,-87.69530883,"(41.847149067, -87.69530883)"
201535,10042897,HY232189,04/18/2015 09:00:00 AM,049XX S CALUMET AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,224,2.0,3.0,38.0,26,1179267.0,1872392.0,2015,02/10/2018 03:50:01 PM,41.80513194,-87.618045428,"(41.80513194, -87.618045428)"
201536,9948805,HY137315,02/02/2015 03:55:00 PM,003XX E PERSHING RD,0460,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,212,2.0,3.0,35.0,08B,1179273.0,1879203.0,2015,02/10/2018 03:50:01 PM,41.823821752,-87.617815429,"(41.823821752, -87.617815429)"
201537,4706286,HM309458,04/24/2006 09:00:00 AM,009XX E 131ST ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,OTHER,False,False,533,5.0,9.0,54.0,14,1184558.0,1818544.0,2006,02/28/2018 03:56:25 PM,41.657244543,-87.600322358,"(41.657244543, -87.600322358)"
201538,4085419,HL429555,06/18/2005 09:00:00 PM,020XX N KIMBALL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1413,14.0,26.0,22.0,14,1153376.0,1913502.0,2005,02/28/2018 03:56:25 PM,41.918494462,-87.711911917,"(41.918494462, -87.711911917)"
201539,7070996,HR478421,08/11/2009 08:30:00 PM,011XX E 47TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,True,2123,2.0,4.0,39.0,06,1184627.0,1874075.0,2009,02/10/2018 03:50:01 PM,41.809626128,-87.598334647,"(41.809626128, -87.598334647)"
201540,3368731,HK411754,06/06/2004 01:15:00 AM,036XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,211,2.0,3.0,35.0,14,1177794.0,1880857.0,2004,02/28/2018 03:56:25 PM,41.828394132,-87.623191157,"(41.828394132, -87.623191157)"
201541,12765253,JF322601,07/18/2022 07:25:00 PM,001XX E 79TH ST,143B,WEAPONS VIOLATION,UNLAWFUL POSSESSION - OTHER FIREARM,STREET,True,False,623,6.0,6.0,44.0,15,1178850.0,1852672.0,2022,07/25/2022 04:49:16 PM,41.75102777,-87.620174593,"(41.75102777, -87.620174593)"
201542,6933603,HR339241,05/24/2009 08:50:00 PM,039XX W WILCOX ST,0320,ROBBERY,STRONGARM - NO WEAPON,"SCHOOL, PUBLIC, GROUNDS",False,False,1122,11.0,28.0,26.0,03,1150250.0,1899048.0,2009,02/28/2018 03:56:25 PM,41.878892807,-87.723774494,"(41.878892807, -87.723774494)"
201543,5665226,HN470709,07/16/2007 10:00:00 PM,017XX N CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1434,14.0,1.0,24.0,14,1159426.0,1911607.0,2007,02/28/2018 03:56:25 PM,41.913171991,-87.689735918,"(41.913171991, -87.689735918)"
201544,12767742,JF325530,07/21/2022 03:30:00 AM,061XX S EBERHART AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,313,3.0,20.0,42.0,08B,1180638.0,1864334.0,2022,07/28/2022 04:49:21 PM,41.782988644,-87.613264765,"(41.782988644, -87.613264765)"
201545,4905661,HM520868,08/05/2006 04:23:17 AM,052XX W GLADYS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,False,1522,15.0,29.0,25.0,08B,1141407.0,1897838.0,2006,02/28/2018 03:56:25 PM,41.875740168,-87.756274592,"(41.875740168, -87.756274592)"
201546,4482197,HL782925,12/11/2005 04:17:43 AM,003XX S CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,False,False,1533,15.0,24.0,25.0,03,1144438.0,1898165.0,2005,02/28/2018 03:56:25 PM,41.876581037,-87.745137513,"(41.876581037, -87.745137513)"
201547,1322829,G017295,01/08/2001 12:00:00 PM,051XX S LOREL AV,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,False,False,814,8.0,,,07,1141533.0,1869695.0,2001,08/17/2015 03:03:40 PM,41.798509316,-87.75650588,"(41.798509316, -87.75650588)"
201548,9555305,HX207303,04/01/2014 07:00:00 AM,047XX N ST LOUIS AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1723,17.0,33.0,14.0,06,1152199.0,1931174.0,2014,02/10/2018 03:50:01 PM,41.967011098,-87.715768556,"(41.967011098, -87.715768556)"
201549,12374452,JE241237,05/18/2021 09:00:00 AM,083XX S ASHLAND AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,614,6.0,21.0,71.0,11,1167126.0,1849365.0,2021,05/26/2021 04:54:46 PM,41.74221153,-87.663231477,"(41.74221153, -87.663231477)"
201550,12394299,JE265709,06/14/2021 02:35:00 PM,045XX N BROADWAY,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,1913,19.0,46.0,3.0,08A,1168186.0,1930441.0,2021,06/21/2021 04:57:56 PM,41.964668468,-87.657007864,"(41.964668468, -87.657007864)"
201551,6367535,HP454676,07/15/2008 05:15:00 PM,014XX W CULLOM AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1922,19.0,47.0,6.0,26,1165780.0,1928652.0,2008,02/28/2018 03:56:25 PM,41.959811154,-87.665905283,"(41.959811154, -87.665905283)"
201552,11590639,JC146084,02/09/2019 01:44:00 PM,061XX N BROADWAY,0460,BATTERY,SIMPLE,DRUG STORE,True,False,2433,24.0,48.0,77.0,08B,1167193.0,1940774.0,2019,12/09/2019 03:52:58 PM,41.993043969,-87.660360363,"(41.993043969, -87.660360363)"
201553,4365326,HL658736,10/07/2005 11:38:00 AM,020XX W DIVISION ST,031A,ROBBERY,ARMED: HANDGUN,BANK,True,False,1424,14.0,1.0,24.0,03,1162684.0,1907990.0,2005,02/28/2018 03:56:25 PM,41.90317897,-87.677868302,"(41.90317897, -87.677868302)"
201554,9879673,HX530403,12/01/2014 04:15:00 PM,019XX W VAN BUREN ST,0870,THEFT,POCKET-PICKING,SIDEWALK,False,False,1225,12.0,2.0,28.0,06,1163664.0,1898176.0,2014,02/04/2016 06:33:39 AM,41.876227971,-87.674545335,"(41.876227971, -87.674545335)"
201555,9436688,HW580971,12/22/2013 07:30:00 PM,065XX N DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2412,24.0,50.0,2.0,08B,1161769.0,1943586.0,2013,02/10/2018 03:50:01 PM,42.000875415,-87.680232892,"(42.000875415, -87.680232892)"
201556,6823181,HR232063,03/24/2009 04:30:00 AM,033XX N KOSTNER AVE,0810,THEFT,OVER $500,STREET,False,False,1731,17.0,31.0,16.0,06,1146460.0,1921839.0,2009,02/28/2018 03:56:25 PM,41.941506672,-87.737109088,"(41.941506672, -87.737109088)"
201557,2646410,HJ255011,03/23/2003 05:50:20 AM,043XX W 17TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,1012,10.0,24.0,29.0,14,1147710.0,1891356.0,2003,02/28/2018 03:56:25 PM,41.857834156,-87.733298403,"(41.857834156, -87.733298403)"
201558,2405800,HH720581,10/16/2002 08:00:00 AM,028XX W WARREN BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1331,12.0,2.0,27.0,06,1157533.0,1900228.0,2002,02/28/2018 03:56:25 PM,41.881985785,-87.697000452,"(41.881985785, -87.697000452)"
201559,11604255,JC162546,02/18/2019 02:23:00 AM,003XX W ERIE ST,051A,ASSAULT,AGGRAVATED: HANDGUN,ALLEY,True,False,1831,18.0,42.0,8.0,04A,1174061.0,1904721.0,2019,05/19/2019 03:56:46 PM,41.893962515,-87.636176148,"(41.893962515, -87.636176148)"
201560,10664115,HZ331341,07/01/2016 01:28:00 PM,038XX W ADAMS ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,True,False,1122,11.0,28.0,26.0,18,1150782.0,1898736.0,2016,02/10/2018 03:50:01 PM,41.878026259,-87.721829238,"(41.878026259, -87.721829238)"
201561,4325081,HL628859,09/19/2005 07:30:00 PM,065XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,SIDEWALK,False,False,312,3.0,20.0,69.0,08B,1180046.0,1861715.0,2005,02/10/2018 03:50:01 PM,41.775815434,-87.615515359,"(41.775815434, -87.615515359)"
201562,8674528,HV349739,06/23/2012 05:00:00 PM,020XX N MOHAWK ST,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE-GARAGE,False,False,1812,18.0,43.0,7.0,14,1172274.0,1913758.0,2012,02/04/2016 06:33:39 AM,41.918800182,-87.642471852,"(41.918800182, -87.642471852)"
201563,8001037,HT232587,04/03/2011 05:15:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,18.0,42.0,8.0,06,1177330.0,1906499.0,2011,02/10/2018 03:50:01 PM,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
201564,2154834,HH390796,05/23/2002 10:55:00 AM,044XX N HAZEL ST,2111,NARCOTICS,SALE/DEL HYPODERMIC NEEDLE,ALLEY,True,False,2313,19.0,46.0,3.0,26,1169456.0,1929853.0,2002,02/28/2018 03:56:25 PM,41.963027375,-87.652355624,"(41.963027375, -87.652355624)"
201565,8061542,HT293033,05/12/2011 07:00:00 PM,068XX S TALMAN AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,831,8.0,15.0,66.0,26,1159886.0,1859278.0,2011,02/04/2016 06:33:39 AM,41.769565953,-87.689487116,"(41.769565953, -87.689487116)"
201566,8936288,HV608143,12/16/2012 03:30:00 PM,006XX E GRAND AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1834,18.0,42.0,8.0,06,1180796.0,1904058.0,2012,02/10/2018 03:50:01 PM,41.891990384,-87.611461502,"(41.891990384, -87.611461502)"
201567,9638164,HX289144,06/04/2014 05:10:00 AM,072XX S LANGLEY AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,False,False,323,3.0,6.0,69.0,05,1182148.0,1857163.0,2014,02/10/2018 03:50:01 PM,41.763275893,-87.607950436,"(41.763275893, -87.607950436)"
201568,11298197,JB241210,04/26/2018 06:00:00 PM,051XX S DREXEL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,233,2.0,4.0,41.0,14,1183055.0,1871351.0,2018,05/04/2018 03:51:04 PM,41.802188005,-87.604185177,"(41.802188005, -87.604185177)"
201569,6902696,HR307646,05/04/2009 03:30:00 AM,061XX S ARCHER AVE,0460,BATTERY,SIMPLE,CTA GARAGE / OTHER PROPERTY,False,False,811,8.0,23.0,56.0,08B,1137411.0,1868130.0,2009,02/04/2016 06:33:39 AM,41.794289593,-87.771659896,"(41.794289593, -87.771659896)"
201570,6054227,HP154635,02/01/2008 05:15:00 PM,067XX S NORMAL BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,722,7.0,6.0,68.0,08B,1174117.0,1859980.0,2008,02/28/2018 03:56:25 PM,41.771188145,-87.637301882,"(41.771188145, -87.637301882)"
201571,9232574,HW378745,07/25/2013 01:15:00 PM,064XX N ALBANY AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2412,24.0,50.0,2.0,05,1154504.0,1942503.0,2013,02/10/2018 03:50:01 PM,41.998052566,-87.706988724,"(41.998052566, -87.706988724)"
201572,3074612,HJ735938,11/03/2003 11:00:00 AM,025XX E 75TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,334,3.0,7.0,43.0,18,1194617.0,1855728.0,2003,02/28/2018 03:56:25 PM,41.759040517,-87.562297099,"(41.759040517, -87.562297099)"
201573,2556207,HJ141590,01/22/2003 06:45:00 PM,016XX N DAMEN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,1434,14.0,32.0,24.0,06,1162771.0,1910740.0,2003,02/10/2018 03:50:01 PM,41.910723346,-87.677471499,"(41.910723346, -87.677471499)"
